,net,con,reductionType,variation,it,meanAA,stdAA,meanSpike,stdSpike,BurstD0,BurstD1,BurstD2,BurstD3,BurstD4,BurstD5,MeanNrActivationsPerAstrocyte
0,1,2,2,0,0,250.448598130841,2578.52613568383,77.41489361702129,20.748191192358,15.482978723404301,4.1496382384715895,0.45638297872340394,0.466325270152301,2.46632011605408,2.21009499970653,0.2452830188679245
1,1,2,2,0,1,222.102803738318,2286.68832056594,74.93085106382979,20.686631136710698,14.986170212765998,4.1373262273421405,0.427659574468085,0.47094388140160204,2.1001836372845397,2.06501727170258,0.2169811320754717
2,1,2,2,0,2,178.682242990654,1791.7279687451899,84.27127659574471,20.1635816766238,16.8542553191489,4.03271633532475,0.553191489361702,0.466243961265914,3.2154972982101397,2.75515395582839,0.19811320754716985
3,1,2,2,0,3,283.028037383178,2913.95199242664,78.55319148936171,19.9625271399789,15.7106382978723,3.9925054279957903,0.48297872340425496,0.480168033060135,2.488371749409,2.2335239360848997,0.2075471698113208
4,1,2,2,0,4,296.345794392523,2773.95640426498,78.0957446808511,21.192666911656698,15.619148936170198,4.238533382331339,0.41595744680851104,0.45890785972909703,2.61933679500166,2.8112134259147696,0.18867924528301888
5,1,2,2,0,5,237.289719626168,2443.04718952953,81.17553191489358,21.273448570430897,16.2351063829787,4.25468971408618,0.553191489361702,0.500574590624247,3.1685748058087797,2.84846275534106,0.22641509433962265
6,1,2,2,0,6,220.96261682242996,2274.94937778837,77.02659574468079,20.019786358946302,15.4053191489362,4.00395727178927,0.418085106382979,0.442782009176661,2.63634751773078,2.6500881717260696,0.16981132075471694
7,1,2,2,0,7,175.32710280373797,1740.19245243405,83.75,21.822695827772698,16.75,4.364539165554549,0.5308510638297871,0.49562481429143707,2.58333544410674,2.30666127408527,0.19811320754716985
8,1,2,2,0,8,128.85046728972,1326.5967547083,86.9893617021276,22.6278846431204,17.3978723404255,4.52557692862408,0.518085106382979,0.48847630356024696,2.58988095238085,2.28076448555522,0.2075471698113208
9,1,2,2,0,9,237.196261682243,2442.08498110514,75.30851063829792,19.763778708679,15.0617021276596,3.95275574173579,0.44468085106383004,0.48785614841693997,2.33075627091588,2.45650881404089,0.1792452830188679
0,1,2,2,1,0,0.0,0.0,91.1808510638298,22.862197157101,18.236170212765998,4.57243943142021,0.624468085106383,0.572450159535005,2.8461324874889304,2.4104942877147297,0.018867924528301886
1,1,2,2,1,1,0.0,0.0,101.82978723404301,24.8440404677508,20.3659574468085,4.96880809355017,0.690425531914894,0.592249435112161,2.91278092474907,2.1984856043924297,0.02830188679245283
2,1,2,2,1,2,0.0,0.0,102.33510638297899,26.1053398281247,20.4670212765957,5.221067965624941,0.7606382978723399,0.5719913117005649,3.41227510669004,2.38183491364098,0.018867924528301886
3,1,2,2,1,3,0.0,0.0,100.122340425532,26.843932926230103,20.0244680851064,5.36878658524602,0.747872340425532,0.6713322295454289,3.21038946929515,2.5243232439467795,0.02830188679245283
4,1,2,2,1,4,0.0,0.0,99.82446808510642,26.589392326481104,19.9648936170213,5.31787846529623,0.7425531914893609,0.67453520036568,2.75464792299886,2.0579138344861696,0.03773584905660377
5,1,2,2,1,5,0.0,0.0,104.91489361702101,26.123544273589996,20.9829787234043,5.22470885471799,0.8127659574468091,0.6628812098827149,2.8800456856972496,1.9715762797304401,0.018867924528301886
6,1,2,2,1,6,9.317757009345788,95.9321799118134,98.0,26.4482634268844,19.6,5.28965268537689,0.7468085106382979,0.672357258071005,2.8709141183874904,2.2967390832862002,0.0
7,1,2,2,1,7,0.0,0.0,101.739361702128,26.0241529307447,20.3478723404255,5.20483058614894,0.669148936170213,0.5482130731409989,2.7419293620093197,1.9540375606875,0.02830188679245283
8,1,2,2,1,8,0.0,0.0,105.63829787234002,27.8494627565087,21.1276595744681,5.5698925513017405,0.777659574468085,0.69781638981733,3.2578768601375003,2.7254060875480897,0.05660377358490566
9,1,2,2,1,9,0.0,0.0,106.78723404255301,26.115892422629,21.357446808510602,5.2231784845258,0.846808510638298,0.674726442228599,3.2634729927283,2.18544305396349,0.018867924528301886
0,1,2,2,2,0,0.0,0.0,99.17553191489358,27.090196806500696,19.8351063829787,5.41803936130013,0.5904255319148941,0.593684698346057,2.7568467732029998,2.53746346118856,0.0
1,1,2,2,2,1,0.0,0.0,103.36702127659599,28.1641914203346,20.673404255319102,5.632838284066921,0.7117021276595749,0.6233670383197671,3.2366305237315,2.42149264471306,0.0
2,1,2,2,2,2,0.0,0.0,105.01595744680901,26.6568972480258,21.003191489361697,5.33137944960516,0.7563829787234041,0.612295734178554,3.21071359196355,2.2566747511008503,0.0
3,1,2,2,2,3,0.0,0.0,99.2872340425532,26.046653046076198,19.857446808510602,5.2093306092152405,0.669148936170213,0.60398087114712,2.90315200808775,2.18679218947802,0.0
4,1,2,2,2,4,13.140186915887801,135.286504469418,101.04787234042601,25.5803457994169,20.2095744680851,5.11606915988338,0.6106382978723399,0.5970616143240419,2.4265541048786297,1.91128555832183,0.009433962264150943
5,1,2,2,2,5,0.0,0.0,99.25,25.814317526553,19.85,5.1628635053106,0.7074468085106379,0.5392546790458039,2.9546747873874404,1.9763835485822099,0.0
6,1,2,2,2,6,0.0,0.0,96.05319148936171,23.9768802742712,19.2106382978723,4.79537605485424,0.591489361702128,0.580106295187885,2.36817663719257,1.8936291807265702,0.0
7,1,2,2,2,7,0.0,0.0,109.47340425531901,28.0795665675917,21.8946808510638,5.6159133135183295,0.846808510638298,0.7088651595301141,3.4483958122256295,2.42441820984842,0.0
8,1,2,2,2,8,3.35514018691589,34.543282435647995,104.095744680851,25.379070430865102,20.819148936170198,5.075814086173019,0.7085106382978721,0.5979859057735789,3.0811653476547,2.60331340844922,0.009433962264150943
9,1,2,2,2,9,0.0,0.0,100.43085106383002,24.761425587959,20.086170212766,4.9522851175918,0.7393617021276601,0.6073517830059499,3.1301994695612203,2.2884831175649802,0.0
0,2,0,0,0,0,4504.2990654205605,9403.80998569242,368.064,128.41870542876498,73.6128,25.683741085753102,12.2888,6.123968856877051,20.709054198327,4.89909043569201,3.1603773584905666
1,2,0,0,0,1,4197.728971962621,9454.96910502679,345.80800000000005,119.25181397362499,69.1616,23.850362794724997,10.6208,5.662809140347219,7.60430459862072,1.6195056400113002,2.962264150943396
2,2,0,0,0,2,3875.28971962617,9080.444655431891,277.676,92.8068694871237,55.5352,18.5613738974247,7.3656,4.287388090667791,6.899957065126831,1.4850635118731699,2.80188679245283
3,2,0,0,0,3,4196.71028037383,8540.03575471224,393.13599999999997,138.677170089384,78.6272,27.735434017876802,12.9016,7.1445026027009,7.84241860231481,1.41567393118915,3.1415094339622636
4,2,0,0,0,4,4522.42990654206,9340.310345373471,317.60400000000004,106.428676511549,63.5208,21.2857353023099,9.3776,5.3116455303418,7.3362807164496395,1.48593753750909,3.179245283018868
5,2,0,0,0,5,4115.71962616823,9065.734020103371,312.008,103.350742309864,62.4016,20.6701484619729,9.1144,4.986753717600259,7.21344597216072,1.40548820909808,3.0283018867924527
6,2,0,0,0,6,4491.46728971963,8935.02175608097,380.164,130.417089002937,76.0328,26.083417800587398,12.1112,6.69114897158926,7.34598678842475,1.3608517947161298,3.452830188679245
7,2,0,0,0,7,3948.1588785046706,8884.70629174907,318.884,109.124216120896,63.7768,21.8248432241792,9.1328,5.21308777597309,7.2419337975083105,1.45899270055031,2.849056603773585
8,2,0,0,0,8,4012.01869158879,9088.010836900079,312.95599999999996,104.66721580323,62.5912,20.933443160646103,9.3056,5.06006014193507,6.92232888073619,1.4483919716285198,2.9150943396226414
9,2,0,0,0,9,3898.69158878505,8474.478755410892,334.01199999999994,110.41027060921499,66.8024,22.082054121842898,9.9824,5.53739381297737,7.40187033536216,1.4867100468089198,2.9433962264150937
0,2,1,0,0,0,5480.990654205611,9116.99572124618,536.596,187.70862735633702,107.3192,37.54172547126729,20.2344,10.5264436843599,8.07437650303645,1.3822875304014501,4.028301886792453
1,2,1,0,0,1,5471.79439252337,9247.8073427875,515.2959999999999,181.048878438945,103.0592,36.209775687789104,18.8344,9.81221772281883,8.32087649978017,1.4800246498652199,3.820754716981132
2,2,1,0,0,2,4804.20560747664,8518.733694165941,484.14,166.238576750404,96.82799999999999,33.2477153500808,17.1944,9.03382801695936,7.762769093875691,1.4236844897345302,3.5566037735849063
3,2,1,0,0,3,5955.24299065421,9185.450909359059,603.668,212.961024077177,120.7336,42.5922048154354,22.875999999999998,9.619071888701109,25.318987351985804,5.47488940106239,4.59433962264151
4,2,1,0,0,4,5718.841121495329,9397.99500604443,556.4,204.132760722036,111.28,40.8265521444072,20.7016,9.40277817668799,24.160973243699498,5.059148040990969,4.235849056603773
5,2,1,0,0,5,5905.58878504673,9781.05243840687,568.448,204.63532269869702,113.6896,40.9270645397395,21.328000000000003,11.4269968058104,7.9577791613005,1.3626858331851501,4.235849056603773
6,2,1,0,0,6,4948.46728971963,8632.852091839879,454.616,155.964164294238,90.9232,31.192832858847602,15.7232,8.367280427952679,7.77326344882185,1.4889697703193,3.5566037735849063
7,2,1,0,0,7,5216.056074766359,8701.78535428195,551.432,196.756533248581,110.2864,39.3513066497162,20.2416,10.585432888644698,8.29206081312687,1.6316324337831298,3.820754716981132
8,2,1,0,0,8,5941.76635514019,9407.03747259628,576.332,206.884464801009,115.2664,41.3768929602018,22.4872,11.8144824753351,8.16377211425313,1.3185189765877,4.452830188679245
9,2,1,0,0,9,7022.89719626168,9016.22271442761,739.168,271.705391510732,147.8336,54.3410783021463,27.171999999999997,10.9226084796627,30.1338909140217,6.269904769746421,5.584905660377358
0,2,2,0,0,0,5570.878504672901,8946.41534302493,620.408,236.61136391982498,124.0816,47.322272783965104,23.1184,10.589280496804301,25.072514473947102,5.49832343017793,4.150943396226415
1,2,2,0,0,1,6973.635514018691,9894.29731760705,685.308,269.124085016559,137.0616,53.82481700331179,25.7496,11.8580074144015,25.4065686781651,5.98327394158346,4.943396226415095
2,2,2,0,0,2,5842.3457943925205,9401.4614106599,633.992,244.432894545722,126.7984,48.886578909144404,23.8752,11.1420835107264,24.5648183020048,5.71961354018927,4.566037735849057
3,2,2,0,0,3,5698.7757009345805,9125.20394477855,492.57199999999995,180.885192362448,98.5144,36.177038472489706,17.632,8.0393392763336,26.074585354453898,6.00856859784143,4.169811320754717
4,2,2,0,0,4,5528.10280373832,8932.166982772042,557.944,212.35814291898498,111.5888,42.471628583797,20.8968,9.88748247836627,23.831849378856102,5.42355699479262,4.037735849056603
5,2,2,0,0,5,6179.16822429907,9188.823671051801,623.8240000000001,236.680394253516,124.7648,47.336078850703295,23.2336,10.801443933104501,24.6720688963393,5.9633795772403095,4.650943396226415
6,2,2,0,0,6,6504.94392523365,9645.19542864056,698.064,269.31816853677003,139.6128,53.863633707354005,27.0984,12.6003713215127,23.2264405786126,4.9989052996540595,4.839622641509433
7,2,2,0,0,7,6153.75700934579,9307.4077198928,681.3760000000001,260.555258292747,136.2752,52.11105165854939,26.695999999999998,14.5707345044785,8.50012263640778,1.6820248358473102,4.811320754716982
8,2,2,0,0,8,6173.9158878504695,9603.02689052857,607.52,234.18610035610598,121.50399999999999,46.837220071221104,22.3072,10.3846823812768,25.4357540204983,5.76257335152448,4.358490566037736
9,2,2,0,0,9,5220.1214953271,9034.672196351079,499.30400000000003,191.193251931129,99.8608,38.23865038622571,18.3328,10.420946413833999,7.43154456620739,1.30125750272416,3.679245283018868
0,2,0,1,0,0,1644.95061728395,5012.102498388421,89.96,30.8108811947987,17.992,6.1621762389597405,2.3664,1.4283385593058797,8.21817421886257,3.8767976841857004,1.1125
1,2,0,1,0,1,1677.12345679012,4787.73289832945,97.652,33.1899216027998,19.5304,6.63798432055997,2.5304,1.5805175861090601,7.64491257916249,3.43170595543305,1.2875
2,2,0,1,0,2,1730.6543209876502,5318.37353342165,68.756,22.8408507722458,13.7512,4.568170154449151,1.4088,0.9832611860538379,5.97223828209992,3.2737449141105897,0.8875
3,2,0,1,0,3,1748.97530864198,5310.34748804961,85.936,29.5474517344559,17.1872,5.909490346891181,1.9816,1.2916274385441,5.263328066236371,2.4652855784222,1.3625
4,2,0,1,0,4,1616.77777777778,4546.44881632975,78.788,26.2263809169317,15.7576,5.24527618338634,2.0928,1.3372315281954699,6.709095437401249,2.70768843721969,1.05
5,2,0,1,0,5,1633.40740740741,4899.02046338713,73.85600000000001,24.2372288845074,14.7712,4.8474457769014805,1.6568,1.13058116028881,5.25742965370358,2.4703824616302796,1.0875
6,2,0,1,0,6,1565.83950617284,4681.09711329708,86.616,28.2056119238708,17.3232,5.6411223847741505,2.1632,1.3929844794541002,6.18456961938637,2.69510678285976,1.3
7,2,0,1,0,7,1824.22222222222,5407.29169333319,86.12,29.782706391461502,17.224,5.956541278292299,2.0616,1.31278537469001,6.91948242271662,3.381825097622,1.1875
8,2,0,1,0,8,1550.22222222222,4990.67121589724,79.132,25.3772058351584,15.8264,5.07544116703169,1.7056,1.13717572960383,6.095821140345781,2.9241725978155806,1.275
9,2,0,1,0,9,1504.1851851851902,4557.331927678711,94.656,28.7079372996389,18.9312,5.74158745992779,2.2512,1.36608146169985,8.257445761674461,3.6434606924054105,1.3125
0,2,0,1,1,0,1686.32098765432,5408.630608338929,69.584,21.6252385882792,13.9168,4.32504771765584,1.5719999999999998,0.940476474984888,8.93095923850818,4.714578523100401,1.2
1,2,0,1,1,1,1902.71604938272,5433.0926309659,66.308,21.1693442505903,13.2616,4.23386885011806,1.3704,0.90151197440744,5.65423480147308,2.9560813215970403,0.9625
2,2,0,1,1,2,1597.17283950617,5183.89903496339,67.892,22.474704358456002,13.5784,4.494940871691191,1.492,1.00368122429385,6.26566672831806,3.27530154013389,0.9625
3,2,0,1,1,3,1676.08641975309,5604.65460483028,72.112,23.4652819288412,14.4224,4.69305638576823,1.6248,1.05596636310064,5.86376970356853,2.8739827551798203,1.175
4,2,0,1,1,4,1756.54320987654,5790.07012271101,71.628,22.890207862752103,14.3256,4.57804157255043,1.6352,1.10143586286265,6.39965520335966,3.2088050114063402,1.1
5,2,0,1,1,5,1753.4938271604901,5684.259842201589,66.452,22.2306026908854,13.2904,4.44612053817708,1.516,0.973480354193139,6.33583525901336,3.2073101152624797,1.2625
6,2,0,1,1,6,1613.41975308642,5393.39846791278,72.12,23.9911983860748,14.424000000000001,4.79823967721497,1.6384,1.10118365407411,5.53072043221524,2.5734133852621497,1.05
7,2,0,1,1,7,1886.3827160493802,6285.35440246925,70.472,22.890373872001298,14.0944,4.5780747744002595,1.7072,1.09531190078443,7.409865698629611,3.5488397746472105,1.0625
8,2,0,1,1,8,1676.7037037037,5632.19593261098,64.1,21.5427481998003,12.82,4.30854963996006,1.4880000000000002,1.03302274902347,6.74527779160609,3.93595827500046,1.0875
9,2,0,1,1,9,1695.43209876543,5267.33937555207,66.892,21.7911985902566,13.3784,4.35823971805131,1.4832,0.9979768333984509,6.3089872210603,3.5627356131953003,1.05
0,2,0,1,2,0,1516.4938271604901,5052.27771179716,89.624,28.466447337172198,17.9248,5.69328946743445,2.1872,1.35380802184062,7.20565762517591,2.8733796631814,0.9125
1,2,0,1,2,1,1645.59259259259,4741.8876971924,92.848,27.551567940863197,18.5696,5.5103135881726395,2.324,1.268,8.392042103661371,3.3071714070571696,1.05
2,2,0,1,2,2,1417.66666666667,5074.47216983886,87.54,27.0759007237063,17.508,5.41518014474126,2.0456,1.32869885226111,6.08107914813387,2.67294357272346,0.975
3,2,0,1,2,3,1403.62962962963,5042.177484852321,93.73200000000001,31.005486224215197,18.7464,6.201097244843051,2.252,1.47740854200861,5.984156556294451,2.36477386672077,1.25
4,2,0,1,2,4,1622.40740740741,5842.12604370724,76.04,25.0744172414834,15.208,5.01488344829668,1.7272,1.09879031666647,6.924502523465541,3.54931384149875,1.0375
5,2,0,1,2,5,1862.67901234568,5257.0156201309,85.584,25.917155399464697,17.1168,5.18343107989293,2.0008,1.23099933387472,7.39091694586374,3.01416633876753,0.925
6,2,0,1,2,6,1282.97530864198,4169.697735959629,98.74,28.780972881402,19.748,5.75619457628041,2.2904,1.3974791018115402,7.21099282634164,3.2468041701070804,0.875
7,2,0,1,2,7,1669.0740740740698,5377.1094161757,95.87200000000001,29.368139471202504,19.1744,5.8736278942404905,2.4664,1.4993035183044199,7.4882909805257,3.26938552656351,1.0125
8,2,0,1,2,8,1415.20987654321,4483.434443899229,92.53200000000001,28.2364476519268,18.5064,5.64728953038535,2.2576,1.3496822737222298,7.01995226727093,2.91908056146793,0.975
9,2,0,1,2,9,1493.55555555556,5590.58271659682,85.36,25.7189113299922,17.072,5.14378226599844,2.112,1.24293845382625,7.1292191720500195,2.8771980374676205,0.9
0,2,1,1,0,0,1682.83950617284,4591.00515220524,121.656,39.652612322519204,24.3312,7.930522464503841,3.612,2.02702146017254,9.3271286890541,3.2195876658082794,1.1375
1,2,1,1,0,1,1601.5308641975303,4799.51240601242,81.86399999999999,25.2942187861179,16.3728,5.05884375722358,2.1576,1.20769294110713,8.620883182722759,3.60471095968086,1.2375
2,2,1,1,0,2,1373.5061728395099,4284.479166881711,83.2,25.4044090661444,16.64,5.08088181322888,2.0848,1.22056092023299,7.363053035782469,2.99680964980312,1.2875
3,2,1,1,0,3,1509.54320987654,4323.26056664935,114.484,35.700220503520704,22.8968,7.14004410070414,3.12,1.8079823007983202,7.4035295260643394,2.37055415475933,1.2
4,2,1,1,0,4,1655.45679012346,4850.87110937178,100.436,31.111893288580198,20.0872,6.22237865771603,2.8776,1.6408468057682901,10.7175957968416,4.708856412032019,1.3
5,2,1,1,0,5,1762.2592592592603,4670.6626087087,104.964,32.738764546024,20.9928,6.547752909204809,2.8552,1.6696804963824698,7.97273643182307,3.1452963535795497,1.225
6,2,1,1,0,6,1562.0987654321,4507.51051875258,111.236,33.955681468643796,22.2472,6.791136293728759,2.9896,1.7722448589289201,6.079731442605269,2.25989446236535,1.175
7,2,1,1,0,7,1582.43209876543,4687.91510409128,96.44,31.9888480567838,19.288,6.39776961135676,2.5552,1.6654347660596,6.394762322288621,2.94952984509851,1.15
8,2,1,1,0,8,1512.83950617284,4005.4702547760903,105.78,31.9121857603017,21.156,6.38243715206033,2.9896,1.7140512944483302,6.82681431680272,2.58968237698442,1.1375
9,2,1,1,0,9,1752.1358024691401,5185.88757538386,107.904,34.5253353930125,21.5808,6.9050670786025,3.0072,1.78333063675809,8.19388090163635,3.3967632961731,1.15
0,2,1,1,1,0,1378.88888888889,4678.415015978,120.428,35.859682318726705,24.0856,7.17193646374534,3.4544,2.02075249350335,7.53377063101557,2.59615218583565,1.0375
1,2,1,1,1,1,1272.43209876543,3921.27387949146,147.952,46.280424544293005,29.5904,9.25608490885861,4.6272,2.5532215258375097,9.23741513250234,2.4912427145584704,1.0375
2,2,1,1,1,2,1389.44444444444,5082.43066666743,141.34,42.8670549489932,28.268,8.57341098979864,4.1160000000000005,2.3717976304904305,8.13730143028471,2.5634649013889,1.05
3,2,1,1,1,3,1292.92592592593,4675.72274410045,118.324,35.1928831441813,23.6648,7.0385766288362595,3.3608,1.9479382331069899,7.390343240818981,2.53649675175633,0.925
4,2,1,1,1,4,1378.3827160493802,4523.14185180535,120.80799999999999,35.6403582473577,24.1616,7.12807164947155,3.4784,1.96503777062936,7.453773216404481,2.41129299827562,1.0
5,2,1,1,1,5,1378.14814814815,4872.60490100131,120.72399999999999,36.4472197019196,24.1448,7.28944394038393,3.6936,1.98652436179373,8.619110734789869,2.75372141612934,0.95
6,2,1,1,1,6,1356.56790123457,4138.14045712809,139.26,41.887855041766,27.851999999999997,8.3775710083532,4.0104,2.19170523565556,8.763895164654441,2.42284165696554,1.1125
7,2,1,1,1,7,1441.85185185185,5123.699452233471,115.5,34.4910713083836,23.1,6.89821426167671,3.0768,1.75905138071632,7.84623203364815,2.75869733887765,0.9375
8,2,1,1,1,8,1373.59259259259,4657.39029552854,128.524,39.009965701087204,25.7048,7.80199314021744,3.8776,2.2288064608664397,7.4399491424183095,2.26302753553165,0.95
9,2,1,1,1,9,1354.38271604938,4352.05092156546,125.936,36.6327163066022,25.1872,7.326543261320441,3.6392,2.04436380324051,7.583663105662991,3.2170542748687,0.9125
0,2,1,1,2,0,1608.3950617284,4334.14512532552,145.564,47.727789640837095,29.1128,9.54555792816743,4.372,2.38482200593671,9.60959271960171,3.4306034535360896,0.95
1,2,1,1,2,1,1415.0370370370401,4481.761102387671,118.81200000000001,39.2053141295922,23.7624,7.841062825918441,3.3728,2.0283343314158,7.52176382768809,2.6147473042487404,1.1
2,2,1,1,2,2,1224.1728395061698,4069.8957149563794,137.016,45.7390833314355,27.4032,9.147816666287099,4.096,2.3184270529822597,7.915364253883769,2.29424903874438,0.875
3,2,1,1,2,3,1189.74074074074,3906.434589800471,140.796,48.0366774871035,28.1592,9.607335497420712,4.316,2.49527232982695,7.92377359103285,2.24815649257511,1.1875
4,2,1,1,2,4,1472.9629629629599,4215.277544409861,157.872,50.484766177531206,31.5744,10.0969532355062,5.0432,2.75908205024787,8.98418320876643,2.47765299616828,1.0625
5,2,1,1,2,5,1291.6049382716,4023.3273548668703,134.26,41.1445306207277,26.851999999999997,8.22890612414554,3.772,2.22840211811064,7.101340682466319,2.25803337533271,1.1375
6,2,1,1,2,6,1344.6790123456801,4325.5212112321005,134.776,44.26047699697779,26.9552,8.85209539939556,3.8088,2.2439435287012004,7.53041395166903,2.31878411182813,1.05
7,2,1,1,2,7,1467.8024691357998,4403.16663945492,132.952,41.9971153295081,26.5904,8.39942306590161,4.1536,2.31566989011819,7.4410185451255,2.108984772632,0.875
8,2,1,1,2,8,1342.7160493827198,4315.23700115789,164.15200000000002,54.6694146301202,32.8304,10.933882926024001,5.3824,2.93197718954292,9.23188151446208,2.2302627718626202,0.9375
9,2,1,1,2,9,1191.91358024691,3893.20762480189,122.64,38.1975706033774,24.528000000000002,7.63951412067548,3.4128,1.8841221191844197,8.115945544868161,2.75872094857103,0.95
0,2,2,1,0,0,1354.87654320988,4492.30538407294,144.672,51.37778134563621,28.9344,10.2755562691272,4.308,2.69666757313541,7.33452998755682,2.3998853809105496,1.075
1,2,2,1,0,1,1542.32098765432,4771.09668741586,150.708,51.33956306787189,30.1416,10.2679126135744,4.8832,2.74985777086743,9.7728890503871,3.0442145151251,1.175
2,2,2,1,0,2,1261.2839506172802,3865.4353953876002,151.556,48.706948826630494,30.3112,9.7413897653261,4.6312,2.67811623347457,8.24736874528283,2.0659993280337,0.9625
3,2,2,1,0,3,1454.20987654321,4405.0586569042,152.704,53.5310039509815,30.5408,10.7062007901963,4.8976,2.81232897079982,9.82784371001354,2.98972238922928,1.0375
4,2,2,1,0,4,1357.0987654321,4666.10399677975,144.472,50.5064868705001,28.8944,10.1012973741,4.3264,2.63994375697665,6.828383952139539,1.9247543223707,1.0625
5,2,2,1,0,5,1495.11111111111,5467.241406101671,116.57600000000001,38.572376437030705,23.3152,7.714475287406139,3.352,1.9973422340700702,6.49748067317994,1.92013752595141,1.3125
6,2,2,1,0,6,1357.56790123457,4348.944106100011,135.372,46.5622337952122,27.0744,9.31244675904244,4.1216,2.45456583533626,9.332641861246369,3.31573824947613,1.1375
7,2,2,1,0,7,1345.91358024691,4418.68310139529,141.22,47.8324116055212,28.244,9.56648232110424,4.3856,2.4239704288625297,9.15422350888826,2.8521613853529,1.025
8,2,2,1,0,8,1419.0987654321,4240.32130626546,137.856,46.8535085559235,27.5712,9.370701711184712,4.2504,2.48487018574412,8.65183733561201,2.7216882575637205,0.9625
9,2,2,1,0,9,1346.46913580247,4274.891557606379,141.99200000000002,49.5941925632427,28.3984,9.91883851264854,4.348,2.51905061481503,8.76011349218928,2.59217218213454,1.0375
0,2,2,1,1,0,1383.4691358024697,4249.71597914124,114.04,33.3025884879839,22.808000000000003,6.66051769759679,3.1248,1.8843632770779601,7.23273858143507,2.6353688065311602,1.0875
1,2,2,1,1,1,1715.7530864197502,4538.97678013874,103.4,31.1834571527918,20.68,6.23669143055835,2.7568,1.7476995622818,6.806581438057799,2.8994831743235694,1.0625
2,2,2,1,1,2,1388.23456790123,3914.52740086698,101.764,29.840581495674602,20.3528,5.9681162991349295,2.6184,1.5278159051404097,6.9642162057373795,2.92036002823535,0.9625
3,2,2,1,1,3,1842.2962962963,4616.16536239217,131.94,40.32161207094779,26.388,8.064322414189549,4.1736,2.2281344304148303,8.82418457757226,2.3964892509149704,0.975
4,2,2,1,1,4,1596.6049382716,4027.0757600596003,110.068,32.5884546427105,22.0136,6.5176909285421,2.9392,1.67298038243131,7.129344423129151,2.45192365892685,1.1375
5,2,2,1,1,5,1494.87654320988,4098.405562849771,147.71200000000002,46.2943307112221,29.5424,9.25886614224442,4.6024,2.50429915145935,9.00540877028923,2.33581732600456,1.1125
6,2,2,1,1,6,1697.4691358024697,4768.96708563419,98.68799999999999,32.304406139101204,19.7376,6.4608812278202405,2.6944,1.66720383876717,6.872982147818741,2.62271033099031,1.025
7,2,2,1,1,7,1437.87654320988,4342.70809115756,101.816,32.417744276861704,20.3632,6.483548855372339,2.728,1.6528085188551,7.01535409834775,2.6579318127892204,1.075
8,2,2,1,1,8,1590.1851851851902,4833.80320094432,91.436,27.0615207259311,18.2872,5.41230414518623,2.1568,1.3770888714966798,5.44204029953089,1.9951886965868202,0.975
9,2,2,1,1,9,1398.9259259259302,3684.73828334323,99.23200000000001,28.4571638783629,19.8464,5.69143277567257,2.528,1.5250232785108602,6.6979635076385,2.28750534524274,1.0
0,2,2,1,2,0,1437.04938271605,4365.934394074629,101.22,31.132034947943897,20.244,6.226406989588781,2.6952,1.62767839575267,7.98410118774726,2.8141063130026205,1.1375
1,2,2,1,2,1,1536.67901234568,4345.97481095562,99.52799999999999,30.433816980457802,19.9056,6.08676339609156,2.512,1.52827222705904,7.43398056285923,3.1846695419606204,1.125
2,2,2,1,2,2,1466.66666666667,4787.81720413874,126.58,40.474530262870296,25.316,8.09490605257405,3.6696,2.1254542667392298,7.149976073527191,2.14725473373525,1.1375
3,2,2,1,2,3,1559.9259259259302,4910.04812220963,74.692,23.288047062817398,14.9384,4.65760941256349,1.5848,1.10790295603902,4.800497139552941,2.27588550354425,1.025
4,2,2,1,2,4,1527.0617283950598,4509.50406883139,103.804,32.040686384657896,20.7608,6.408137276931571,3.0552,1.7004449300109699,7.90312963910598,2.6999102003566597,1.1625
5,2,2,1,2,5,1874.1358024691397,4959.71988892714,97.744,31.822986409198,19.5488,6.3645972818395995,2.7904,1.7107389748293,7.136501981063759,3.06938903006327,1.1875
6,2,2,1,2,6,1574.1358024691401,4593.30640682611,117.488,38.95302114085629,23.4976,7.7906042281712695,3.2728,2.05281761488935,7.03032286683463,2.8139095381969796,1.3125
7,2,2,1,2,7,1691.82716049383,4808.61315390973,136.076,43.191645303229706,27.2152,8.63832906064593,4.2376,2.2752288324474104,9.651726932514439,2.89311903210212,1.1875
8,2,2,1,2,8,1591.41975308642,4199.5173880986795,120.384,40.567925064020706,24.0768,8.11358501280414,3.7239999999999998,2.09177054190941,10.219731339100301,3.25214799898566,1.2375
9,2,2,1,2,9,1623.98765432099,4937.05402610076,99.52,30.6860489473637,19.904,6.13720978947274,2.5592,1.5163427580860502,7.57250766896518,3.29523461395109,1.075
0,2,0,2,0,0,198.06542056074798,1579.04630078387,117.308510638298,39.7745044490158,23.461702127659603,7.95490088980317,1.7148936170212798,1.27512681445336,4.3290738415250996,2.08588372008274,0.19811320754716985
1,2,0,2,0,1,221.56074766355098,1530.5894666658999,132.675531914894,45.0727076597457,26.5351063829787,9.01454153194914,2.18936170212766,1.67874497734433,4.35767874720449,2.22569541865324,0.22641509433962265
2,2,0,2,0,2,268.990654205607,2250.5633790847,111.08510638297899,34.428204535553,22.2170212765957,6.88564090711061,1.6031914893616999,1.25739955629978,4.53692591219321,2.36792130177264,0.1509433962264151
