,net,con,param_F,param_G,it,MeanAA,StdAA,MeanSp,StdSp,BurstD0,BurstD1,BurstD2,BurstD3,BurstD4,BurstD5,MeanNrActivationsPerAstrocyte
7,2,0,4,2,7,12099.5327102804,10911.2034906062,1036.948,383.477938473649,207.3896,76.69558769472991,45.9536,22.7401197674946,7.07878390123855,1.18373927716016,9.443396226415095
8,2,0,4,2,8,13490.841121495301,11189.2029600548,996.54,375.56567521540103,199.308,75.1131350430802,44.2816,22.365546303187,6.8885519719065496,1.1591887502403,9.783018867924527
9,2,0,4,2,9,13364.214953271001,10403.0872637572,1118.152,423.38745481650705,223.6304,84.6774909633015,48.0288,19.8798262205684,18.8745157699614,3.9572839197018497,10.18867924528302
0,2,1,4,2,0,13502.598130841101,11575.9421060335,1256.4,472.994765298729,251.28,94.59895305974591,59.0232,28.5076765408898,6.881882672472599,1.15332363675374,10.084905660377359
1,2,1,4,2,1,13333.757009345802,11240.5538434416,1189.128,440.72371347137704,237.8256,88.14474269427531,55.1672,26.472809525246802,6.85619397192637,1.1935905748476299,9.735849056603774
2,2,1,4,2,2,13663.1214953271,11409.748572188899,1197.4360000000001,450.70135334165604,239.4872,90.14027066833108,51.2288,20.5180615692614,18.7880702392504,3.8471400770001902,9.981132075471699
3,2,1,4,2,3,12569.5140186916,11250.4008538051,1123.78,411.937446222118,224.75599999999997,82.3874892444235,48.20399999999999,18.7676866981522,18.8509732928297,3.9554344201932503,9.19811320754717
4,2,1,4,2,4,14214.953271028,11082.4724040532,1293.468,489.33458591847,258.6936,97.8669171836939,60.1024,29.0019488007272,7.38664202459282,1.3584844725554601,10.773584905660377
5,2,1,4,2,5,13596.8504672897,11137.4752787657,1250.184,468.12487024724504,250.0368,93.62497404944901,58.5728,28.216163810128396,6.86005566309695,1.1502692336276399,9.933962264150944
6,2,1,4,2,6,14046.1962616822,11761.267303639099,1204.808,459.68178029589103,240.9616,91.9363560591782,52.7232,22.2118783933282,17.1677833581935,3.31917862843239,9.81132075471698
7,2,1,4,2,7,13675.158878504699,11186.4469275373,1209.468,456.376626237585,241.8936,91.2753252475169,51.8896,20.5970476486316,19.3964022030865,4.07633612294648,10.273584905660377
8,2,1,4,2,8,14084.7289719626,11701.498320524399,1243.12,464.30924350049304,248.62400000000002,92.86184870009859,56.7104,26.879047078347103,7.48033807798748,1.29588055991782,10.330188679245284
9,2,1,4,2,9,13473.7009345794,11116.1272455202,1162.856,438.147120570249,232.5712,87.6294241140498,54.3072,26.4772148867663,6.73789334312136,1.1425155584358402,9.89622641509434
0,2,2,4,2,0,13825.224299065401,11603.221326250401,1177.624,478.488431024199,235.5248,95.6976862048399,54.8392,28.573093346013497,6.708897422005251,1.19530968580577,9.971698113207546
1,2,2,4,2,1,13872.7663551402,11767.2908780637,1166.0439999999999,459.247194944074,233.2088,91.8494389888147,53.2464,27.210187927318696,7.17837539594609,1.3035483289337,9.566037735849056
2,2,2,4,2,2,14003.7663551402,11095.506084981398,1171.076,467.10523677646796,234.2152,93.4210473552936,54.2208,28.0671118457172,6.802954410801919,1.1516664792938998,10.0
3,2,2,4,2,3,14358.401869158899,11560.0954947547,1244.776,505.974392458749,248.9552,101.19487849174999,58.1104,30.2797300489948,6.83219710933447,1.2159839831453,10.339622641509434
4,2,2,4,2,4,13442.401869158899,11322.8362376513,1215.52,485.309577074263,243.104,97.0619154148526,55.8096,29.096906843168103,6.36955836919324,1.1374875954114099,9.80188679245283
5,2,2,4,2,5,12840.672897196298,11114.4986591571,1180.1480000000001,470.40731084454904,236.0296,94.0814621689098,51.5088,22.0957408239688,17.9909111016642,3.7214809900664902,9.30188679245283
6,2,2,4,2,6,13202.177570093501,11077.627763876699,1180.376,465.794420988487,236.0752,93.1588841976974,51.504,22.3949651484435,17.0831873461157,3.4636501465164,9.70754716981132
7,2,2,4,2,7,13889.308411215,11417.9613590374,1263.112,509.221330519451,252.6224,101.84426610388999,57.812,29.838638306732395,7.39773513134071,1.4304078736719799,10.141509433962264
8,2,2,4,2,8,11579.5140186916,11485.0050523951,1098.86,423.223100031177,219.77200000000002,84.6446200062355,48.8776,21.0597449709155,16.3848145783533,3.23372491295823,8.264150943396226
9,2,2,4,2,9,13206.3457943925,11165.1428600817,1154.52,454.907974869643,230.90400000000002,90.98159497392858,53.4976,27.3755232687889,6.64128251347439,1.13228716450431,9.518867924528301
0,0,0,2,1,0,1639.8224299065398,5934.68655301083,419.124,121.082040881379,83.8248,24.216408176275802,13.0032,5.978922123593851,8.936557209415179,1.64113911533596,1.2830188679245282
1,0,0,2,1,1,1820.6261682242998,6369.11373333059,355.18800000000005,106.007851860133,71.0376,21.201570372026698,10.3224,4.985536905890879,8.19540772992567,1.47798986175475,1.2547169811320755
2,0,0,2,1,2,1969.1775700934602,6328.57440327714,438.616,133.422683768541,87.7232,26.6845367537081,13.7208,6.48648806057639,8.645151270455571,1.5691559946451399,1.4622641509433962
3,0,0,2,1,3,1749.75700934579,6288.90841878255,345.10400000000004,104.805520770616,69.0208,20.9611041541232,9.6824,4.922057520996679,7.171088882134071,1.3624024341303402,1.169811320754717
4,0,0,2,1,4,1945.28037383178,6588.015483804549,441.64,135.516074323307,88.32799999999999,27.103214864661396,13.568,6.50918858230425,7.79159765210942,1.34293565601438,1.320754716981132
5,0,0,2,1,5,2150.8411214953303,6169.06439406513,461.56,138.780338665101,92.31200000000001,27.7560677330201,14.7744,6.978938647101001,8.35151482392968,1.5142178011946001,1.6320754716981132
6,0,0,2,1,6,1785.8878504672898,6595.32796733933,379.384,111.691094291353,75.8768,22.338218858270697,10.7736,5.267297508210451,8.079660404899661,1.5878643304721298,1.179245283018868
7,0,0,2,1,7,2253.41121495327,6641.34558057491,498.244,154.235743146652,99.6488,30.8471486293304,16.4552,7.8081184007416296,8.93030496025865,1.5933040422922502,1.6037735849056605
8,0,0,2,1,8,3051.2336448598103,6594.68343720901,591.444,181.224984105393,118.2888,36.2449968210786,20.8192,9.48602083910846,9.593762517496131,1.7318549259095501,2.452830188679245
9,0,0,2,1,9,1541.57943925234,5641.487955835671,331.01199999999994,99.8893580718186,66.2024,19.9778716143637,8.7072,4.4483916374348205,7.83671757994148,1.58126443227301,1.1037735849056605
0,0,1,2,1,0,2035.6261682242998,6538.69041666011,481.98,145.039841422969,96.396,29.0079682845938,16.0208,7.38217632951151,9.127332501214141,1.47518750742446,1.3679245283018868
1,0,1,2,1,1,2621.46728971963,6617.68110883834,570.196,173.58531500101003,114.0392,34.7170630002021,19.4792,8.87808804642081,9.542730634264279,1.64461961660592,1.8679245283018868
2,0,1,2,1,2,3294.4205607476597,6114.95896783199,608.2080000000001,185.939830956146,121.6416,37.1879661912291,22.264,9.79520209081977,9.96596270253215,1.83645098842767,2.311320754716981
3,0,1,2,1,3,2224.89719626168,6749.459857841141,590.8480000000001,175.84297795476502,118.1696,35.168595590953004,21.048000000000002,9.286959459370971,8.82409245772318,1.44605597488533,1.7358490566037736
4,0,1,2,1,4,2922.1214953271,6641.57429500567,642.464,196.377841682813,128.4928,39.2755683365626,23.204,10.4921677455138,9.64908538236734,1.53284489529022,2.0188679245283017
5,0,1,2,1,5,2271.31775700935,5899.10992905754,493.296,146.435406865963,98.6592,29.2870813731925,16.6936,5.94371256370965,41.049358234809105,8.18881634519869,1.5283018867924532
6,0,1,2,1,6,1968.1682242990698,6348.0980719093395,544.132,163.64244735398,108.8264,32.7284894707959,18.9744,8.61093169407353,9.33754748921873,1.56588252504476,1.4245283018867925
7,0,1,2,1,7,2084.04672897196,6224.51536436218,453.1,135.009192279637,90.62,27.001838455927402,14.796,6.97466156885049,9.11150024476546,1.4759329714848302,1.4150943396226414
8,0,1,2,1,8,2996.03738317757,6388.85747457072,609.828,188.003421288018,121.9656,37.600684257603604,22.5344,10.170412805781302,9.69813939292765,1.70678629207318,2.19811320754717
9,0,1,2,1,9,1571.4766355140198,5863.419252754,420.596,121.15250217804,84.1192,24.230500435608,12.8824,6.0770593414907506,8.5955668296947,1.45235391271285,1.0566037735849056
0,0,2,2,1,0,2693.68224299065,8279.99977718873,279.34,83.1364204184905,55.868,16.6272840836981,6.8112,3.62650721218089,7.02887132075884,1.47047670946527,1.9056603773584904
1,0,2,2,1,1,2726.65420560748,7731.680411348491,350.48800000000006,103.773030484804,70.0976,20.7546060969607,10.3952,5.11117764903549,7.51034525866765,1.24655594556704,1.7547169811320755
2,0,2,2,1,2,2426.66355140187,7389.934990095,313.7,93.41482751683479,62.74,18.682965503367,8.4656,4.29792701659765,7.43552507904495,1.51668954326442,1.8207547169811318
3,0,2,2,1,3,2412.35514018692,7661.13761622972,323.36400000000003,99.26457325753229,64.6728,19.8529146515065,8.5952,4.35151203146676,7.7249796592378495,1.59863821139457,1.8113207547169807
4,0,2,2,1,4,2706.2990654205605,7615.279347254971,362.964,109.899020486991,72.5928,21.979804097398098,10.5248,5.1906478362532,7.424093756376519,1.31616511222614,1.9150943396226412
5,0,2,2,1,5,2698.46728971963,7720.80685740188,289.16,87.93969752051692,57.832,17.5879395041034,7.0976,3.8386344238544,6.976230442568,1.54695762775608,1.8679245283018868
6,0,2,2,1,6,2660.7663551401897,7794.92257289145,342.832,106.43038934439699,68.5664,21.2860778688795,9.3984,4.7823673468273,7.71956147892421,1.48466352980891,1.9716981132075468
7,0,2,2,1,7,2723.44859813084,7655.16834298942,300.144,91.0278817945359,60.0288,18.205576358907198,7.8432,4.17402129366873,7.89356927667859,1.85027162715531,2.0660377358490565
8,0,2,2,1,8,2580.93457943925,7819.673487065699,317.468,98.51489722879481,63.4936,19.702979445759002,8.716000000000001,4.58105490034774,7.93129020069713,1.6442860492606002,1.9056603773584904
9,0,2,2,1,9,2656.22429906542,7384.434110157671,329.93199999999996,97.73023777726108,65.9864,19.546047555452198,9.2288,4.54303539057314,8.57774538798878,1.7366659505518,1.962264150943396
