,net,con,in,ex,it,meanAA,stdAA,meanSpike,stdSpike,BurstD0,BurstD1,BurstD2,BurstD3,BurstD4,BurstD5,MeanNrActivationsPerAstrocyte
6,0,2,50,90,6,21603.6542056075,12278.7540937743,2504.212,801.510942567848,500.8424,160.30218851357,119.0208,37.1820070378133,8.70432499583932,1.8912556585473799,15.584905660377359
7,0,2,50,90,7,21930.6074766355,12078.21295561,2504.764,797.3288282158121,500.9528,159.465765643162,119.2344,37.4159957323068,8.61720744119137,1.81308028017029,16.12264150943396
8,0,2,50,90,8,21656.1962616822,11963.6812001439,2537.856,808.6148077199671,507.5712,161.72296154399402,121.0864,38.1244810461729,8.55251441409331,1.8162415265838001,15.89622641509434
9,0,2,50,90,9,21666.3831775701,11834.7871683636,2485.8160000000003,787.247568522126,497.1632,157.449513704425,119.4648,37.841659067223794,8.46580188054687,1.7275659572858402,15.698113207547168
0,1,0,50,90,0,18897.5607476636,12711.14265118,2137.18,649.27799562283,427.436,129.855599124566,101.19200000000001,32.7360537633967,8.89458486051292,1.6221421245851102,13.433962264150946
1,1,0,50,90,1,19089.8037383178,12884.4977601603,2404.544,718.7054306626599,480.9088,143.74108613253202,116.3216,36.736426791945895,8.13737092099246,1.49288598652812,14.141509433962266
2,1,0,50,90,2,19578.476635514,12944.5717879279,2445.964,724.939254492402,489.1928,144.98785089848,117.572,37.258221320938,8.393765897073191,1.52805617945874,14.60377358490566
3,1,0,50,90,3,19510.9906542056,12791.211015494298,2301.48,686.863568403508,460.296,137.372713680702,110.9384,35.316288103933,8.173374530253579,1.5337892715275498,14.10377358490566
4,1,0,50,90,4,19131.7570093458,12588.5910993323,2210.772,660.484391954874,442.1544,132.096878390975,107.8408,35.0509265977378,7.91056013071753,1.37865668766828,14.481132075471699
5,1,0,50,90,5,19371.2803738318,12951.014534498501,2338.116,707.545355821095,467.6232,141.509071164219,110.8056,35.041791744144604,8.96682671234625,1.7176861991018502,13.971698113207545
6,1,0,50,90,6,19079.953271028,13202.5546985388,2446.116,736.6111908897391,489.2232,147.322238177948,114.72,35.79712614163321,9.224492329348779,1.7652634430768799,14.216981132075471
7,1,0,50,90,7,19402.6168224299,13003.0954572362,2343.724,709.386619428362,468.7448,141.87732388567198,110.24799999999999,34.852676453896606,9.165881274026919,1.71267062473322,14.150943396226413
8,1,0,50,90,8,19686.6822429907,12720.5072509496,2226.18,654.019115622778,445.236,130.803823124556,107.1024,33.4004801498421,8.16816764866606,1.5148691745756,13.79245283018868
9,1,0,50,90,9,19756.3925233645,13360.0619638421,2387.008,725.8830594083321,477.4016,145.176611881666,111.84,35.4247100199846,9.222607831205051,1.78825594006735,13.79245283018868
0,1,1,50,90,0,18938.710280373798,13624.7279503042,2628.172,772.5570104633059,525.6344,154.511402092661,125.876,38.2931239780721,8.717633192620651,1.63944383043739,13.877358490566039
1,1,1,50,90,1,19185.0,13189.2789037157,2625.312,774.242421116281,525.0624,154.848484223256,126.0408,38.41784709428679,8.68404922498296,1.63716674566301,13.905660377358492
2,1,1,50,90,2,19513.1121495327,14110.2675351198,2638.9359999999997,770.6396018269501,527.7872,154.12792036539,92.42,17.8463867491434,31.990990763856896,6.67785256468868,14.066037735849054
3,1,1,50,90,3,19249.214953271003,13982.544170398998,2595.424,757.6229802639309,519.0848,151.524596052786,124.2696,37.3719867794047,8.73015579864191,1.6652402281990901,13.905660377358492
4,1,1,50,90,4,19770.598130841103,13645.1359324194,2558.888,749.9328793005409,511.7776,149.986575860108,122.88,37.3640426078335,8.67181012414484,1.60154297547916,13.820754716981131
5,1,1,50,90,5,18860.2336448598,13116.8320311802,2682.592,772.30019133495,536.5184,154.46003826698998,128.5288,37.7874292663579,8.82211003213399,1.6556512604628102,14.283018867924529
6,1,1,50,90,6,18862.4579439252,13365.416836754199,2686.86,774.3436552332561,537.372,154.868731046651,128.0648,37.8664532397741,8.95633096419483,1.68149482926623,14.31132075471698
7,1,1,50,90,7,19126.4672897196,13879.2278046921,2775.76,813.369858305556,555.1519999999999,162.67397166111098,131.7272,39.1364380106315,9.00316991972631,1.7608156350967699,13.905660377358492
8,1,1,50,90,8,19352.2429906542,13780.0244990091,2743.532,791.431084160838,548.7064,158.286216832168,131.4712,38.9655916233797,8.81042320413541,1.67417529404071,14.273584905660375
9,1,1,50,90,9,18622.7663551402,13380.7450189878,2663.272,773.574377817673,532.6544,154.714875563535,122.348,35.5527553925149,10.189823506086,2.08851543631551,14.0
0,1,2,50,90,0,19068.2523364486,13202.981659206202,2811.5879999999997,810.1934252115359,562.3176,162.038685042307,133.7912,39.359708364773205,8.92684561039988,1.68456191301377,14.235849056603776
1,1,2,50,90,1,19228.9719626168,13706.8038262045,2644.312,745.2767208601109,528.8624,149.055344172022,127.8336,36.838855452361706,8.55888002395486,1.5436506393679499,14.5
2,1,2,50,90,2,19629.906542056102,13209.9235846677,2656.188,758.639519571713,531.2376,151.727903914343,127.9008,37.251603983721296,8.70643653061209,1.6127985964006102,14.38679245283019
3,1,2,50,90,3,19175.691588785,13290.2546858652,2925.68,829.457264480817,585.136,165.891452896163,139.032,39.7197816711019,9.04967618707967,1.67380447413773,14.849056603773587
4,1,2,50,90,4,19057.3925233645,13386.6706258149,2627.764,741.615445027947,525.5528,148.323089005589,125.9256,36.3419678146355,8.74567054857833,1.6185838580045,14.490566037735848
5,1,2,50,90,5,19462.2242990654,13768.8511390024,2806.572,804.787333906294,561.3144,160.957466781259,129.9968,36.897362368603,9.99556100888201,1.9265448077993998,14.349056603773587
6,1,2,50,90,6,18496.691588785,13010.096669644,2720.4440000000004,777.995063521614,544.0888,155.599012704323,130.2576,37.4715577770661,8.798308393034821,1.67806572699722,14.245283018867926
7,1,2,50,90,7,19175.2523364486,13475.138053213,2644.56,747.8483097527201,528.9119999999999,149.569661950544,126.7432,36.7524362969314,8.76259941910218,1.61660481608888,13.632075471698116
8,1,2,50,90,8,19091.3177570093,13073.1601057803,2604.276,725.444768279433,520.8552,145.088953655887,126.5608,36.4902560056791,8.42849555321954,1.4924840157798898,14.462264150943394
9,1,2,50,90,9,19372.1214953271,13365.9252542099,2601.428,734.279029263399,520.2856,146.85580585268,124.7304,36.1738219689322,8.68364599257716,1.58627768602805,14.226415094339625
0,2,0,50,90,0,19289.934579439298,13370.0182101464,3075.0879999999997,1182.65883510673,615.0176,236.531767021345,147.3512,55.7499045609945,7.22834546146041,1.8194435876813502,14.349056603773587
1,2,0,50,90,1,19690.1401869159,13251.915663633301,2942.196,1124.9716892366698,588.4392,224.994337847333,108.7832,28.7042330982732,21.550246076167802,5.4525742507925905,14.594339622641508
2,2,0,50,90,2,20295.934579439298,13468.224044800902,2850.672,1083.65645313263,570.1344,216.731290626527,105.5784,27.9333265731098,21.4836510284959,5.36296538380087,14.405660377358492
3,2,0,50,90,3,19080.476635514,13007.2001838707,2919.224,1117.47788426617,583.8448,223.49557685323398,139.9512,53.075068521481896,7.240108311349231,1.75638021130383,14.820754716981131
4,2,0,50,90,4,19838.2990654206,13073.5436566501,2866.656,1103.00921195791,573.3312,220.601842391581,137.952,53.1229511228433,7.052277277819459,1.74070607889491,14.716981132075471
5,2,0,50,90,5,20290.0841121495,13708.1650940329,2843.78,1099.8037877730699,568.756,219.960757554615,137.556,53.29050782268829,7.00562042936826,1.66675054694727,14.075471698113208
6,2,0,50,90,6,19646.9626168224,13396.5411890674,2944.028,1124.92462823782,588.8056,224.984925647564,140.9424,53.383271183396,7.2642874591273605,1.7654023770726999,14.801886792452832
7,2,0,50,90,7,19374.523364486,13013.4471683227,2870.952,1097.6248565407,574.1904,219.52497130814098,138.7536,52.68656685569861,7.059896413730541,1.6934657436338898,14.39622641509434
8,2,0,50,90,8,20249.3084112149,13287.5645802749,2800.16,1071.31913751225,560.0319999999999,214.263827502451,136.6936,52.5314142113079,6.84158981195271,1.61191574854507,15.056603773584905
9,2,0,50,90,9,19634.4112149533,13309.2884570428,3097.508,1188.99784774237,619.5016,237.799569548475,147.8664,55.9146999548419,7.28894860054214,1.83711147894425,14.641509433962266
0,2,1,50,90,0,19436.4112149533,13706.4901115018,3180.66,1190.2498226843,636.132,238.04996453685902,150.4752,53.399953042676,7.60667073426255,1.9622997678033602,13.990566037735848
1,2,1,50,90,1,19502.1308411215,14040.039398115601,3253.8959999999997,1202.5794531689,650.7792,240.51589063377898,154.804,54.4882268384648,7.54753945246656,1.90232439357738,14.009433962264152
2,2,1,50,90,2,19052.598130841103,13363.4439590241,3328.74,1224.16673717268,665.748,244.83334743453602,157.3568,54.71933382050629,7.695804368025531,1.92664247094847,14.141509433962266
3,2,1,50,90,3,19684.448598130803,13865.4016953203,3218.4159999999997,1201.11627869412,643.6832,240.223255738823,152.2128,53.814640351488,7.62243961226992,1.95707796751398,14.39622641509434
4,2,1,50,90,4,19472.551401869197,14402.592593218602,3308.188,1242.8335981361301,661.6376,248.56671962722598,155.724,55.2037634948923,7.72070175014009,2.00221209650976,14.084905660377359
5,2,1,50,90,5,19560.8130841122,14165.3410620541,3252.808,1210.36731083419,650.5616,242.073462166839,155.0832,55.4393863400381,7.45480294998878,1.8776910759348,14.31132075471698
6,2,1,50,90,6,19182.5420560748,13496.8747917963,3302.092,1236.93724155108,660.4184,247.387448310216,155.0808,54.7706405965824,7.75933832110181,2.02795653680502,14.452830188679245
7,2,1,50,90,7,19266.9439252336,13555.4203117657,3306.3720000000003,1226.7432207336599,661.2744,245.34864414673302,154.8992,54.4915619097122,7.8296835610758695,2.01957026226326,14.141509433962266
8,2,1,50,90,8,19475.093457943898,13882.7951106657,3043.752,1141.14614773744,608.7504,228.229229547488,113.0696,28.555867275220297,20.6591040464352,5.1113282607996,14.122641509433961
9,2,1,50,90,9,19357.598130841103,13584.7565561172,3252.112,1211.53197376545,650.4224,242.306394753089,152.812,54.0115129949162,7.76956660250342,2.00577844063454,13.915094339622641
0,2,2,50,90,0,19086.1121495327,13823.615050081598,3244.312,1296.5948722156802,648.8624,259.31897444313597,151.2176,58.2738391582364,7.743805933656059,2.04649567341053,14.245283018867926
1,2,2,50,90,1,19494.1775700935,13556.053703611498,3055.3920000000003,1221.62050340357,611.0784,244.324100680715,144.0488,55.853706220446995,7.45402551038428,1.99704592307322,14.443396226415095
2,2,2,50,90,2,19533.551401869197,13676.9889040316,3174.252,1276.49682666899,634.8504,255.299365333798,148.3456,57.4819449970162,7.63171308948122,2.07365014447922,14.075471698113208
3,2,2,50,90,3,18920.261682243,13455.1321121653,3239.928,1275.7722315586,647.9856,255.15444631171903,152.8384,58.040797767087895,7.49460053213276,1.9479324344048798,14.509433962264152
4,2,2,50,90,4,18883.0747663551,13953.532577676498,3359.76,1337.48343331796,671.952,267.496686663592,157.2224,60.0194060137219,7.66672650264448,2.05904076330977,14.38679245283019
5,2,2,50,90,5,19266.6448598131,13867.6059171681,3382.652,1358.60520347009,676.5304,271.721040694018,157.1792,60.3394601182344,7.75853073041172,2.14094289405057,14.481132075471699
6,2,2,50,90,6,19589.7476635514,13594.760470296498,3218.9559999999997,1295.8834646927198,643.7912,259.176692938543,153.5664,60.1297223595785,7.205614563842371,1.8960606696380702,14.679245283018869
7,2,2,50,90,7,19452.8224299065,13590.697191315801,3079.708,1229.02875098022,615.9416,245.80575019604402,106.7672,27.7681897890374,23.769414313055396,6.50289060417997,14.433962264150946
8,2,2,50,90,8,19897.934579439298,13701.310480518701,3162.0240000000003,1269.04311645586,632.4048,253.80862329117198,149.5976,58.980157970626,7.3888504594440905,1.9351953785694098,14.424528301886792
9,2,2,50,90,9,19602.0,13551.221367170401,3127.152,1238.8311074944802,625.4304,247.766221498896,114.14,31.5512243819475,21.0788016801452,5.5853819431236,14.160377358490566
0,0,0,60,90,0,21144.4205607477,13147.1163470812,2766.028,877.6486194463021,553.2056,175.52972388926003,130.3752,40.7889850935274,9.02149119898832,1.96754333478593,15.29245283018868
1,0,0,60,90,1,20401.308411215,12946.4752677381,2663.232,840.603422653037,532.6464,168.120684530607,126.2544,39.1228823150851,8.87235312835671,1.9229504158900401,15.29245283018868
2,0,0,60,90,2,21206.448598130803,12607.5867177461,2670.276,852.450148585828,534.0552,170.490029717166,126.52,39.7681198952125,8.808052162655288,1.9320765070312198,15.198113207547168
3,0,0,60,90,3,21438.785046728997,12928.499999026299,2560.8720000000003,811.178579362153,512.1744,162.235715872431,121.3016,38.0745552494051,8.841965382472331,1.84190303264617,14.89622641509434
4,0,0,60,90,4,20746.1401869159,12925.2644727537,2791.9440000000004,882.102740537632,558.3888,176.420548107526,92.6168,16.032024131718398,34.3315897388802,7.76746280900712,15.424528301886792
5,0,0,60,90,5,21596.7570093458,12667.8452776444,2631.592,836.442864477903,526.3184,167.28857289558098,123.8696,38.7978942191454,8.960905352613608,1.95226856784523,15.735849056603776
6,0,0,60,90,6,21276.8037383178,12902.6578580773,2629.84,829.389104341262,525.9680000000001,165.877820868252,123.6072,38.7046884519176,9.03602757636233,1.94308636031036,15.415094339622641
7,0,0,60,90,7,20737.168224299097,13112.878421424699,2743.188,866.263032026647,548.6376,173.252606405329,129.1992,40.0837064074669,9.01842613249388,1.9753589088639598,14.801886792452832
8,0,0,60,90,8,20612.3177570093,12957.747573533201,2794.888,878.337121756789,558.9776,175.667424351358,127.2728,38.138719173039895,10.2288450612141,2.2748202215333997,15.179245283018869
9,0,0,60,90,9,21215.448598130803,12386.4090375495,2795.224,875.352919583867,559.0448,175.070583916773,131.4952,39.948960148669705,9.103785972988199,2.00615803448139,15.660377358490566
0,0,1,60,90,0,19911.8878504673,13281.608630704299,2853.3320000000003,886.9518982312401,570.6664,177.39037964624802,134.952,40.9584562209075,9.06974799242636,1.96987900684302,14.924528301886792
1,0,1,60,90,1,20221.2710280374,12823.003968532901,2745.3959999999997,855.468166084513,549.0792,171.093633216903,131.3904,40.4692622596459,8.68681241104387,1.80539682086127,14.584905660377359
2,0,1,60,90,2,19653.9439252336,12675.6883820751,2801.86,868.416955384912,560.372,173.683391076982,132.7808,40.556413443005496,8.96606203083126,1.87236571400745,14.783018867924529
3,0,1,60,90,3,20309.8130841121,13312.092792863601,2764.948,871.473731845085,552.9896,174.294746369017,130.4032,39.902328625783205,9.042329482356891,2.00516461187694,15.047169811320755
4,0,1,60,90,4,20421.0,13211.2064791795,2772.8759999999997,857.944145398755,554.5752,171.588829079751,131.108,39.8605611601242,9.073078439499561,1.88596532872088,14.981132075471699
5,0,1,60,90,5,20444.8691588785,13590.5537129975,2765.9559999999997,866.6051061838949,553.1912,173.321021236779,131.3784,40.4713786945787,8.906032947568539,1.9102860672364097,14.660377358490566
6,0,1,60,90,6,20426.8878504673,12814.082421507199,2685.9159999999997,836.027796753194,537.1832,167.205559350639,126.7144,39.015556290279896,9.04095750101178,1.8553538699045602,15.047169811320755
7,0,1,60,90,7,20085.6168224299,13247.478728658501,2800.3759999999997,874.8569223730251,560.0752,174.97138447460497,133.0888,40.7660951595808,8.917439601009491,1.91614779047166,14.660377358490566
8,0,1,60,90,8,20812.2056074766,13201.826968398,2777.768,879.496238864044,555.5536,175.899247772809,129.9464,40.0597734272175,9.20161074588615,2.03593897580988,14.38679245283019
9,0,1,60,90,9,19502.2990654206,12867.1180350295,2914.208,900.912056049868,582.8416,180.182411209974,97.8368,16.9470589117994,33.0175199306257,7.53474854941859,14.89622641509434
0,0,2,60,90,0,22057.0,12490.1174182429,2497.272,804.8877077058639,499.4544,160.977541541173,118.824,38.75147976529411,8.58513448821972,1.761128251964,15.971698113207545
1,0,2,60,90,1,22021.925233644903,12199.486253700301,2310.54,744.85186742063,462.108,148.970373484126,111.3256,36.6983953959843,8.117117113615599,1.6693208467645901,15.509433962264152
2,0,2,60,90,2,21523.7289719626,11727.4366557799,2510.472,801.586712225197,502.0944,160.317342445039,120.416,38.867714931547,8.411328167498079,1.69224741820676,16.066037735849058
3,0,2,60,90,3,21371.8785046729,12079.825511451201,2485.4,798.639823700271,497.08,159.727964740054,93.6,19.999143981680803,25.863319805460897,5.305362074869059,16.132075471698112
4,0,2,60,90,4,21314.8598130841,11635.3224049155,2313.46,748.4712689208591,462.69199999999995,149.694253784172,110.4512,36.1899955589939,8.37665207515191,1.7365068643038502,15.716981132075471
5,0,2,60,90,5,22070.308411215,12006.052039608201,2322.908,755.75238506802,464.5816,151.150477013604,110.1,36.1260249681583,8.560851373690669,1.8125071002108202,15.933962264150946
6,0,2,60,90,6,22124.9719626168,12672.6098238239,2501.288,804.1333453202901,500.2576,160.826669064058,119.4056,39.1643486941887,8.44638031887813,1.73780677433891,15.132075471698116
7,0,2,60,90,7,22038.5887850467,11775.8942148728,2350.2039999999997,758.4447787307919,470.0408,151.688955746158,89.3936,19.689013155564698,25.628277226222895,5.11792325096029,15.669811320754715
8,0,2,60,90,8,22024.719626168197,11297.541106877099,2249.252,712.3923388807599,449.8504,142.478467776152,87.5552,19.596242317342398,24.0798833627537,4.77291011283452,15.858490566037734
9,0,2,60,90,9,21799.8130841121,12333.035463370901,2575.724,832.430427017177,515.1448,166.486085403435,123.564,39.9991137901829,8.39466410617129,1.72615224213651,15.915094339622641
0,1,0,60,90,0,18794.8785046729,12824.641027721298,2394.3920000000003,715.265376161883,478.8784,143.05307523237698,111.8216,35.131788645612694,9.26698667015609,1.73968213562168,14.009433962264152
1,1,0,60,90,1,19997.6355140187,13018.4301646267,2121.476,660.7755090982109,424.2952,132.155101819642,102.0744,34.551916656532995,7.934024152738821,1.50783667450844,13.877358490566039
2,1,0,60,90,2,18927.906542056102,12767.7322765867,2436.416,726.765125019081,487.2832,145.353025003816,114.7168,36.5233968540715,9.056573560369811,1.7045127421090502,14.339622641509434
3,1,0,60,90,3,19245.9906542056,12714.168732953302,2141.848,653.162810404879,428.3696,130.63256208097602,101.2336,33.1344677192799,8.71037038265025,1.62417242260209,13.745283018867926
4,1,0,60,90,4,18014.2429906542,12601.928971051299,2372.9320000000002,708.818797278966,474.5864,141.763759455793,111.3456,35.192543537516606,9.143434869974051,1.67587155270533,14.018867924528301
5,1,0,60,90,5,19422.4299065421,12400.8973741556,2068.548,641.726714182914,413.7096,128.345342836583,97.368,32.590137403822,8.791990062522009,1.6459986831798,14.037735849056606
6,1,0,60,90,6,18751.6355140187,12686.9188944903,2196.304,652.219622200988,439.2608,130.443924440198,104.45200000000001,33.686612415023305,8.69618542495018,1.51096924163099,13.89622641509434
7,1,0,60,90,7,19005.0373831776,12499.4714025993,2099.288,641.0020320217401,419.8576,128.200406404348,99.4704,33.1075653565767,8.52987311727602,1.59866712986132,13.990566037735848
8,1,0,60,90,8,19366.1869158879,12548.236626409,2207.824,664.1602163815589,441.5648,132.83204327631202,103.796,33.6353930257995,8.93027425451667,1.64229039701224,14.235849056603776
9,1,0,60,90,9,19683.5420560748,12890.076561535601,2188.724,663.977969381515,437.7448,132.795593876303,103.14,33.6030391482675,8.808127112228,1.63806498494653,13.79245283018868
0,1,1,60,90,0,19958.1028037383,14185.8055473355,2595.144,757.5633592406641,519.0288,151.51267184813298,121.1592,36.5740467457458,9.56405068639593,1.8305037216991,13.990566037735848
1,1,1,60,90,1,18712.4299065421,13419.1176138674,2632.792,767.80946903252,526.5584,153.561893806504,122.8664,36.649735483902205,9.713211370205858,1.8766434650535602,13.952830188679245
2,1,1,60,90,2,18725.3551401869,13408.078866933702,2426.1839999999997,705.89090243748,485.2368,141.178180487496,114.5832,34.4188023870675,9.2415194179109,1.7987770260355902,13.698113207547168
3,1,1,60,90,3,18949.9158878505,13696.833358785701,2502.7039999999997,742.649651170725,500.5408,148.52993023414498,117.83200000000001,36.278834821421704,9.33300647826702,1.76501111182605,14.179245283018869
4,1,1,60,90,4,18562.9719626168,13188.6696873001,2511.604,737.751420997615,502.3208,147.550284199523,118.6816,36.205238038714796,9.30846154768749,1.75837457878476,13.905660377358492
5,1,1,60,90,5,19523.7009345794,13735.946414811,2579.524,754.448307986704,515.9048,150.889661597341,120.7872,36.5572799338244,9.43863149647956,1.7940342421576003,14.0
6,1,1,60,90,6,18376.1028037383,13298.903892668799,2388.8160000000003,710.533938769993,477.7632,142.10678775399901,114.3912,36.0209417222815,8.46567120059913,1.58769192620997,12.89622641509434
7,1,1,60,90,7,18559.1775700935,13434.2327494576,2538.48,730.575960184839,507.69599999999997,146.115192036968,118.0496,34.976066386030304,9.77900845049911,1.85427968014604,13.88679245283019
8,1,1,60,90,8,18625.0841121495,13553.1064102204,2618.4120000000003,756.544482668402,523.6824,151.30889653368,120.9928,35.6879109525901,9.98130488244175,1.9093720368625102,13.905660377358492
9,1,1,60,90,9,18997.4205607477,13649.9103314554,2512.328,739.724092088395,502.4656,147.94481841767902,118.384,36.2718941330612,9.30287251298978,1.72870405968943,13.622641509433961
0,1,2,60,90,0,19035.3364485981,13425.953923848701,2580.4,744.414921935341,516.08,148.882984387068,123.6864,37.147264435486996,8.62121436698709,1.60453799668804,14.339622641509434
1,1,2,60,90,1,19454.3177570093,13505.503225561999,2687.0559999999996,771.98540197597,537.4112,154.397080395194,124.964,36.37954348256721,9.73515901740913,1.9095021219739399,14.377358490566039
2,1,2,60,90,2,19406.5887850467,13353.5941284981,2477.58,706.399566534408,495.51599999999996,141.279913306882,115.2216,33.5353093535754,9.74381119866671,1.84621296475965,13.924528301886792
3,1,2,60,90,3,18751.3551401869,13242.768450328502,2708.136,782.9371197637781,541.6272,156.587423952756,129.5088,38.6330967249585,8.77004562899706,1.60191316621,14.169811320754715
4,1,2,60,90,4,19416.6074766355,13456.978440315701,2531.708,722.702748532203,506.3416,144.540549706441,118.7752,34.6735014811023,9.500462001194288,1.8337229955869099,14.330188679245285
5,1,2,60,90,5,19385.0280373832,13602.1425995422,2693.8559999999998,766.56924753345,538.7712,153.31384950669,126.2032,36.5150400487251,9.59640581975083,1.82784641000873,13.88679245283019
6,1,2,60,90,6,19311.401869158897,13342.0409099298,2549.048,735.679222009158,509.8096,147.135844401832,119.2208,35.2472258108351,9.565948491732561,1.81313754602074,14.18867924528302
7,1,2,60,90,7,18726.0373831776,13526.2095373094,2655.172,760.736983730908,531.0344,152.147396746182,91.024,15.614282692458199,34.5842084973304,6.9249949010784695,14.330188679245285
8,1,2,60,90,8,18697.8504672897,13071.895364721899,2601.132,741.3330604903571,520.2264,148.266612098071,121.7648,35.347029874658496,9.58869198595532,1.80651881752231,14.20754716981132
9,1,2,60,90,9,18698.2523364486,13138.1289504824,2671.092,758.723846689953,534.2184,151.74476933799102,125.26,36.339040163438504,9.53938696262319,1.77183710234519,14.075471698113208
0,2,0,60,90,0,20312.476635514,13842.9890081355,3053.1040000000003,1185.3047663719199,610.6208,237.06095327438499,145.3584,56.553243138126,7.31938445500003,1.8181230394971999,14.660377358490566
1,2,0,60,90,1,19723.8785046729,13205.0184192423,2847.48,1095.4044885794501,569.496,219.08089771588902,108.3112,30.166661640957198,20.3644006687332,4.99157789723186,14.38679245283019
2,2,0,60,90,2,19220.8971962617,12910.947101026599,2878.304,1100.4214590710199,575.6608,220.08429181420502,139.0648,53.987466332103395,7.0104741391036605,1.65450559332494,14.70754716981132
3,2,0,60,90,3,19128.7009345794,12949.1702813725,2811.4040000000005,1075.58346620985,562.2808,215.11669324196998,104.5744,28.370322251254002,21.3072007841278,5.24886002853137,14.566037735849054
4,2,0,60,90,4,19598.5700934579,12784.0773307407,2765.0240000000003,1065.1034350822501,553.0048,213.02068701644902,132.2848,51.6110795174835,7.15496987618024,1.74749518800493,14.132075471698116
5,2,0,60,90,5,20090.7757009346,13614.9441844596,2825.0879999999997,1100.4939328574198,565.0176,220.098786571485,110.5864,32.3450641526648,18.5330133820164,4.599974335715871,14.443396226415095
6,2,0,60,90,6,19333.4953271028,13648.1993269003,2908.9359999999997,1130.1788654474099,581.7872,226.035773089482,139.5344,54.7057804682467,7.146365079854701,1.74786557322999,14.018867924528301
7,2,0,60,90,7,19624.289719626202,13135.4255298655,2904.14,1127.30261083704,580.828,225.460522167407,138.5544,54.1392988561913,7.236031881865831,1.78844955054494,14.556603773584905
8,2,0,60,90,8,19134.1588785047,13052.7621097752,2955.116,1140.0629239406,591.0232,228.012584788121,141.0768,54.2143643489435,7.25903811159875,1.8209363464559498,14.481132075471699
9,2,0,60,90,9,19330.1308411215,12730.1385086797,2624.116,992.555033508974,524.8232,198.511006701795,128.0448,49.961433856125495,6.790920696726401,1.4753046538398102,14.61320754716981
0,2,1,60,90,0,18997.0747663551,13496.501081156599,3081.0640000000003,1152.0695933423501,616.2128,230.41391866846902,146.0632,52.8069935307815,7.556988485223889,1.8925728945748002,14.075471698113208
1,2,1,60,90,1,19456.1869158879,14387.432053238601,3268.5679999999998,1230.1652528729599,653.7136,246.033050574592,153.208,55.2656328652808,7.7721166498848895,2.00220161337337,14.160377358490566
2,2,1,60,90,2,18056.2990654206,13548.4679854101,3337.9,1248.11247329718,667.58,249.622494659436,156.2544,55.8767035591757,7.826319812389049,1.99417951311684,14.5
3,2,1,60,90,3,18806.2429906542,13912.2793860911,3272.1,1230.11014547479,654.42,246.02202909495702,153.32399999999998,54.734788791042206,7.7743662708145305,2.049140255831,14.084905660377359
4,2,1,60,90,4,19135.7570093458,14032.7372199753,3137.216,1184.3123850336099,627.4432,236.862477006722,148.4784,53.9863472874393,7.55619364387177,1.91816895113951,14.358490566037734
5,2,1,60,90,5,18986.2710280374,13604.856725964499,3066.1040000000003,1157.98733895669,613.2208,231.597467791338,108.2584,26.5279435584442,23.394115466048003,5.871437682099851,14.198113207547168
6,2,1,60,90,6,18760.9626168224,13893.0950952516,3353.04,1256.93848950535,670.6080000000001,251.38769790107102,158.2704,57.320997931299104,7.66828933749019,1.93520848565136,14.226415094339625
7,2,1,60,90,7,19053.0560747664,13454.10761085,3209.612,1188.7070646109598,641.9224,237.741412922192,112.2896,26.5034332085487,23.9892328360893,6.020776871413161,14.452830188679245
8,2,1,60,90,8,19322.934579439298,13569.1464750419,3075.8920000000003,1154.6264609543598,615.1784,230.925292190873,145.71200000000002,53.142064092393,7.55272442681209,1.90370383164569,13.89622641509434
9,2,1,60,90,9,19290.5420560748,13843.8019474558,3269.472,1225.45007618262,653.8944,245.090015236525,154.6064,55.91129223189179,7.5861805802329805,1.9339093989052,14.084905660377359
0,2,2,60,90,0,19534.981308411203,13409.141403431498,2879.664,1162.01247114822,575.9328,232.40249422964501,137.1856,54.8867440520933,7.21897323607517,1.86638753325436,14.566037735849054
1,2,2,60,90,1,18706.9158878505,13484.4465898325,3141.868,1252.18686248339,628.3736,250.43737249667802,149.1176,58.50392200733211,7.3065018106610795,1.87219866575694,14.169811320754715
2,2,2,60,90,2,18842.934579439298,13527.794731741398,3079.7,1247.93101171499,615.94,249.586202342998,143.8712,56.982441247809,7.59385432161438,2.0304910695099396,14.29245283018868
3,2,2,60,90,3,19749.831775700903,13709.5565894103,3131.5440000000003,1266.3393036876,626.3088,253.26786073752004,146.77200000000002,58.4063915680467,7.54114231032509,2.01905887514746,14.264150943396224
4,2,2,60,90,4,19396.0280373832,13908.5713103974,3074.4640000000004,1239.1088639437598,614.8928,247.82177278875199,145.6208,57.844189745902796,7.3494489684998205,1.91373253664207,14.320754716981131
5,2,2,60,90,5,18635.1869158879,13533.0258230626,3105.3520000000003,1253.94339110504,621.0704,250.788678221007,146.5224,58.1746355230525,7.41631225379474,1.9599555348863602,14.179245283018869
6,2,2,60,90,6,19027.2429906542,13795.4007030524,3107.812,1246.7086783431,621.5624,249.34173566862003,146.2536,57.8460011326626,7.4561743647997405,1.94414560921038,14.38679245283019
7,2,2,60,90,7,18825.5140186916,13164.939879296999,3232.1240000000003,1292.79711812179,646.4248,258.559423624358,150.4536,58.287913044129496,7.75303522565845,2.05238236735372,14.29245283018868
